Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,78.529999,79.070000,76.349998,78.089996,77.204491,11534200
2020-03-12,73.279999,78.150002,72.010002,74.739998,73.892479,13876300
2020-03-13,77.910004,82.669998,74.830002,81.650002,80.724121,18316900
2020-03-16,70.650002,79.250000,70.000000,73.660004,72.824730,14358900
2020-03-17,75.519997,79.790001,73.339996,79.489998,78.588615,13315300
2020-03-18,74.980003,81.989998,74.389999,79.260002,78.361229,17541100
2020-03-19,81.360001,81.809998,73.550003,74.500000,73.655205,14476000
2020-03-20,74.050003,74.860001,67.949997,68.000000,67.228912,15131400
2020-03-23,67.070000,67.489998,61.610001,62.820000,62.107651,13037100
2020-03-24,64.910004,69.970001,64.500000,69.690002,68.899742,10903700
2020-03-25,68.949997,72.629997,68.150002,70.750000,69.947723,9351000
2020-03-26,71.080002,75.970001,71.000000,75.809998,74.950340,10530500
2020-03-27,77.500000,77.500000,73.610001,74.559998,73.714523,8360600
2020-03-30,82.830002,84.400002,78.470001,79.339996,78.440315,47540200
2020-03-31,81.430000,81.489998,78.559998,78.910004,78.015198,23792300
2020-04-01,77.000000,77.379997,75.349998,76.570000,75.701721,12208300
2020-04-02,76.120003,79.660004,76.000000,79.440002,78.539185,10167900
2020-04-03,78.790001,79.989998,78.180000,79.449997,78.549065,9139400
2020-04-06,81.080002,83.120003,79.610001,82.730003,81.791878,12373800
2020-04-07,83.449997,84.480003,81.769997,81.930000,81.000954,10872100
2020-04-08,82.500000,85.389999,81.050003,84.949997,83.986702,9266400
2020-04-09,85.000000,86.500000,82.949997,86.040001,85.064346,10474700
2020-04-13,86.320000,86.480003,83.519997,85.849998,84.876503,6665800
2020-04-14,87.000000,89.540001,86.500000,89.139999,88.500305,9861300
2020-04-15,90.010002,91.900002,88.510002,90.940002,90.287384,14128000
2020-04-16,92.599998,96.989998,91.139999,96.000000,95.311073,27036500
2020-04-17,97.449997,97.750000,94.239998,96.010002,95.321007,16074800
2020-04-20,94.820000,100.000000,94.650002,98.000000,97.296722,17251400
2020-04-21,96.099998,96.970001,93.620003,94.050003,93.375069,12030300
2020-04-22,94.279999,95.980003,92.790001,95.480003,94.794815,8370800
2020-04-23,95.870003,97.449997,93.349998,93.940002,93.265862,10567500
2020-04-24,94.500000,94.580002,92.779999,94.059998,93.384995,9017700
2020-04-27,95.480003,95.900002,94.019997,94.949997,94.268600,6838200
2020-04-28,94.879997,95.150002,91.339996,91.459999,90.803658,7805500
2020-04-29,92.089996,93.050003,91.070000,92.279999,91.617767,7068300
2020-04-30,91.849998,93.769997,91.849998,92.089996,91.429131,7978300
2020-05-01,91.000000,91.360001,88.750000,89.849998,89.205208,6839800
2020-05-04,89.790001,90.160004,88.709999,89.830002,89.185356,5036800
2020-05-05,90.949997,93.660004,90.389999,93.029999,92.362381,6747900
2020-05-06,93.150002,93.430000,91.029999,91.080002,90.426376,4248400
2020-05-07,92.139999,94.540001,91.809998,93.989998,93.315491,7255000
2020-05-08,94.839996,94.940002,92.900002,93.699997,93.027580,6170200
2020-05-11,93.220001,96.489998,93.139999,96.070000,95.380577,7239100
