Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,47.820000,47.959999,44.189999,45.139999,44.556343,7660600
2020-03-12,40.639999,43.049999,36.810001,39.110001,38.604313,9630500
2020-03-13,42.810001,43.130001,38.380001,41.820000,41.279270,8375000
2020-03-16,35.340000,37.770000,33.130001,33.270000,32.839821,8872800
2020-03-17,34.230000,37.000000,31.000000,34.049999,33.609737,10273500
2020-03-18,31.049999,32.000000,27.940001,29.190001,28.812576,8865200
2020-03-19,29.200001,32.529999,27.400000,31.340000,30.934776,6842400
2020-03-20,32.349998,34.830002,31.000000,31.049999,30.648525,9269000
2020-03-23,32.090000,35.000000,30.200001,34.369999,33.925598,10503800
2020-03-24,37.590000,41.349998,36.610001,40.470001,39.946728,10365300
2020-03-25,40.799999,45.410000,38.939999,41.630001,41.091728,9430300
2020-03-26,43.490002,46.189999,42.700001,44.290001,43.717335,8747000
2020-03-27,42.360001,43.680000,40.570000,42.250000,41.703712,6539200
2020-03-30,42.750000,44.580002,41.820000,43.509998,42.947418,5753100
2020-03-31,43.099998,44.130001,41.070000,41.619999,41.081856,6797300
2020-04-01,39.700001,41.279999,37.910000,38.669998,38.169998,6616600
2020-04-02,38.560001,40.689999,37.430000,38.400002,38.400002,5425100
2020-04-03,38.610001,39.380001,37.500000,38.209999,38.209999,3422900
2020-04-06,40.639999,43.680000,40.639999,43.310001,43.310001,6465800
2020-04-07,45.549999,47.180000,42.660000,42.860001,42.860001,7256600
2020-04-08,43.759998,45.919998,43.509998,45.340000,45.340000,4974300
2020-04-09,46.709999,48.160000,43.580002,45.049999,45.049999,6497600
2020-04-13,44.270000,44.810001,42.810001,43.759998,43.759998,5688600
2020-04-14,44.759998,45.900002,44.200001,44.770000,44.770000,5780500
2020-04-15,43.150002,43.590000,41.799999,42.650002,42.650002,5064100
2020-04-16,42.790001,43.000000,40.400002,41.080002,41.080002,6075300
2020-04-17,43.139999,43.160000,41.660000,42.320000,42.320000,5856700
2020-04-20,41.580002,41.580002,39.490002,39.549999,39.549999,7781400
2020-04-21,38.560001,38.990002,37.689999,37.830002,37.830002,6168100
2020-04-22,39.209999,40.349998,38.900002,39.930000,39.930000,4630100
2020-04-23,40.060001,40.630001,39.009998,39.389999,39.389999,5167500
2020-04-24,39.669998,40.910000,39.040001,40.689999,40.689999,4208000
2020-04-27,41.290001,43.250000,41.209999,43.090000,43.090000,4864800
2020-04-28,44.320000,45.040001,43.310001,44.700001,44.700001,6040300
2020-04-29,46.000000,48.830002,45.290001,47.730000,47.730000,8785600
2020-04-30,47.150002,47.220001,45.209999,46.080002,46.080002,9258600
2020-05-01,40.500000,41.439999,38.419998,40.480000,40.480000,25139100
2020-05-04,39.950001,40.630001,38.849998,39.669998,39.669998,8890800
2020-05-05,40.520000,41.950001,40.139999,40.340000,40.340000,6205900
2020-05-06,40.779999,41.740002,40.290001,40.630001,40.630001,3930200
2020-05-07,41.430000,42.080002,41.060001,41.849998,41.849998,4432500
2020-05-08,42.650002,44.299999,42.619999,44.200001,44.200001,4858900
2020-05-11,43.330002,43.330002,41.849998,42.389999,42.389999,5175000
2020-05-12,42.939999,43.049999,40.970001,40.980000,40.980000,5158900
2020-05-13,40.799999,40.970001,38.840000,39.250000,39.250000,6359100
2020-05-14,38.610001,40.400002,37.650002,40.340000,40.340000,5743900
2020-05-15,39.040001,39.810001,38.599998,39.209999,39.209999,5521700
2020-05-18,40.810001,42.520000,40.700001,42.380001,42.380001,6082000
2020-05-19,42.299999,42.950001,41.509998,41.740002,41.740002,4186700
2020-05-20,43.099998,44.250000,42.389999,42.980000,42.980000,5737900
2020-05-21,42.709999,43.349998,41.950001,42.689999,42.689999,4296700
2020-05-22,42.880001,42.889999,41.910000,42.419998,42.419998,3430300
2020-05-26,44.360001,45.790001,43.869999,45.070000,45.070000,5612600
2020-05-27,45.500000,46.310001,43.160000,46.009998,46.009998,8902100
2020-05-28,45.459999,45.560001,43.480000,43.619999,43.619999,4314300
2020-05-29,43.720001,44.540001,42.759998,44.369999,44.369999,5368100
2020-06-01,43.400002,43.779999,42.779999,43.080002,43.080002,4657700
2020-06-02,43.160000,44.049999,42.880001,44.000000,44.000000,4428800
2020-06-03,45.049999,45.810001,44.689999,45.439999,45.439999,4904000
2020-06-04,45.000000,46.680000,44.470001,45.980000,45.980000,6973000
2020-06-05,48.189999,49.880001,47.410000,48.459999,48.459999,7708200
2020-06-08,49.450001,49.520000,47.560001,48.529999,48.529999,5376700
2020-06-09,47.389999,48.119999,46.880001,47.830002,47.830002,4124000
2020-06-10,47.880001,48.000000,46.340000,46.849998,46.849998,4894500
2020-06-11,44.619999,44.669998,42.330002,42.349998,42.349998,8163900
2020-06-12,43.939999,44.669998,41.770000,42.950001,42.950001,5662200
2020-06-15,41.459999,43.180000,40.770000,42.930000,42.930000,5776800
2020-06-16,45.160000,46.110001,43.630001,44.470001,44.470001,5664900
2020-06-17,44.869999,44.869999,43.509998,43.709999,43.709999,3987100
2020-06-18,43.279999,43.520000,42.470001,42.820000,42.820000,3975900
2020-06-19,43.419998,45.020000,43.200001,44.389999,44.389999,14291200
2020-06-22,45.509998,45.540001,43.750000,45.110001,45.110001,5926700
2020-06-23,45.360001,45.490002,43.299999,43.509998,43.509998,5662800
2020-06-24,43.389999,43.419998,41.930000,42.250000,42.250000,5723300
2020-06-25,41.889999,42.689999,41.369999,42.570000,42.570000,4205200
2020-06-26,42.369999,42.470001,40.709999,40.869999,40.869999,5741300
2020-06-29,41.090000,42.220001,40.599998,41.990002,41.990002,3701100
2020-06-30,43.220001,44.310001,42.820000,44.150002,44.150002,6924800
2020-07-01,44.009998,44.130001,42.049999,42.450001,42.450001,6047600
2020-07-02,43.020000,43.389999,42.189999,42.439999,42.439999,3900200
2020-07-06,43.270000,43.750000,42.549999,42.950001,42.950001,4343900
2020-07-07,42.400002,42.840000,41.500000,41.720001,41.720001,4684600
2020-07-08,41.930000,42.799999,41.590000,42.799999,42.799999,3724700
2020-07-09,42.820000,43.000000,41.410000,42.320000,42.320000,3716200
2020-07-10,42.119999,42.490002,41.459999,42.310001,42.310001,3259800
2020-07-13,42.700001,43.130001,41.830002,41.849998,41.849998,4530300
2020-07-14,41.380001,42.180000,40.570000,42.049999,42.049999,3878500
2020-07-15,42.990002,44.180000,42.680000,44.070000,44.070000,4840700
2020-07-16,43.500000,44.259998,43.189999,43.799999,43.799999,3271000
2020-07-17,44.150002,44.150002,43.040001,43.410000,43.410000,2285100
2020-07-20,43.099998,43.869999,42.770000,43.580002,43.580002,3092700
2020-07-21,43.959999,44.959999,43.810001,44.169998,44.169998,4118200
2020-07-22,44.099998,44.240002,43.480000,43.959999,43.959999,3254900
2020-07-23,43.939999,47.389999,43.919998,46.160000,46.160000,11060800
2020-07-24,45.360001,45.450001,42.709999,42.849998,42.849998,8032800
