Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,48.049999,48.139999,45.750000,46.040001,45.444534,1438600
2020-03-12,42.660000,43.630001,40.169998,40.660000,40.134117,1659200
2020-03-13,43.139999,46.299999,40.200001,46.290001,45.691303,1726300
2020-03-16,43.660000,47.470001,41.619999,45.549999,44.960873,2278000
2020-03-17,46.669998,50.590000,46.599998,49.630001,48.988098,1895200
2020-03-18,48.419998,50.970001,41.990002,45.150002,44.566048,2101000
2020-03-19,45.099998,47.180000,43.410000,43.750000,43.184155,1701400
2020-03-20,44.139999,45.130001,40.799999,42.130001,41.585106,1898500
2020-03-23,43.529999,44.220001,41.270000,42.270000,41.723297,2089800
2020-03-24,45.009998,46.430000,44.049999,45.209999,44.625267,2013100
2020-03-25,44.099998,46.419998,43.290001,44.750000,44.171219,1918000
2020-03-26,45.250000,47.110001,45.000000,46.540001,45.938068,1534500
2020-03-27,45.950001,47.599998,45.040001,46.099998,45.503757,1570800
2020-03-30,46.250000,49.610001,46.049999,48.810001,48.178707,1609700
2020-03-31,48.099998,49.419998,47.619999,48.090000,47.468021,1387600
2020-04-01,47.049999,47.849998,44.330002,45.110001,44.526562,2154800
2020-04-02,44.000000,44.110001,40.009998,42.799999,42.246437,2720800
2020-04-03,42.599998,44.950001,42.419998,44.360001,43.786263,2260100
2020-04-06,46.389999,48.369999,46.320000,47.570000,46.954742,1200200
2020-04-07,47.480000,48.990002,46.970001,47.080002,46.471085,1019300
2020-04-08,48.529999,49.189999,47.049999,48.849998,48.218189,1253000
2020-04-09,50.200001,52.009998,49.919998,50.450001,49.797493,1374300
2020-04-13,50.560001,50.880001,49.130001,50.369999,49.718525,801300
2020-04-14,51.330002,52.610001,50.279999,52.279999,51.603828,1020500
2020-04-15,51.520000,52.410000,50.689999,51.610001,50.942493,1189600
2020-04-16,51.880001,51.959999,49.669998,50.840000,50.182449,980900
2020-04-17,51.490002,52.160000,50.049999,51.869999,51.199127,1083800
2020-04-20,51.320000,51.910000,50.320000,50.860001,50.202194,926800
2020-04-21,50.490002,50.770000,49.419998,49.689999,49.047325,731900
2020-04-22,50.169998,50.389999,49.570000,49.619999,48.978230,595100
2020-04-23,50.080002,51.380001,49.950001,50.990002,50.330517,779600
2020-04-24,51.290001,51.560001,50.560001,51.430000,50.764820,860200
2020-04-27,51.330002,52.529999,51.209999,52.299999,51.623566,1329100
