Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,114.739998,116.639999,108.820000,111.190002,110.310654,2328900
2020-03-12,103.620003,106.830002,99.260002,102.029999,101.223099,3323600
2020-03-13,106.500000,108.099998,93.940002,97.800003,97.026550,4476800
2020-03-16,83.650002,95.099998,79.029999,92.000000,91.272430,4818600
2020-03-17,93.820000,94.000000,83.699997,86.160004,85.478607,3774500
2020-03-18,82.309998,83.720001,74.370003,80.629997,79.992340,3902800
2020-03-19,80.610001,91.330002,76.660004,89.139999,88.435043,3113800
2020-03-20,90.570000,93.160004,83.730003,85.980003,85.300034,3012700
2020-03-23,84.709999,85.180000,78.699997,80.809998,80.170921,2487100
2020-03-24,85.629997,93.930000,85.000000,93.400002,92.661354,2339300
2020-03-25,92.839996,101.970001,92.080002,96.830002,96.064224,2313500
2020-03-26,98.239998,104.839996,96.510002,100.849998,100.301033,2254100
2020-03-27,97.370003,98.419998,92.470001,94.940002,94.423218,1822100
2020-03-30,94.989998,98.820000,91.589996,98.279999,97.745026,2024800
2020-03-31,98.150002,102.040001,96.000000,101.080002,100.529793,1923700
2020-04-01,97.050003,97.050003,88.480003,89.629997,89.142105,1713800
2020-04-02,88.000000,94.980003,88.000000,92.709999,92.205353,1633700
2020-04-03,92.190002,92.879997,89.209999,92.010002,91.509163,2557700
2020-04-06,100.000000,100.610001,95.430000,97.940002,97.406883,2632000
2020-04-07,103.089996,108.449997,100.900002,101.910004,101.355270,3021400
2020-04-08,103.239998,112.000000,102.690002,111.279999,110.674271,2937200
2020-04-09,111.959999,114.760002,108.279999,110.360001,109.759277,2060200
2020-04-13,108.400002,109.000000,104.139999,108.019997,107.432007,1133200
2020-04-14,109.900002,114.660004,109.230003,113.589996,112.971687,2304900
2020-04-15,109.089996,112.419998,108.680000,110.120003,109.520584,1599500
2020-04-16,110.940002,112.000000,107.209999,109.320000,108.724937,1446400
2020-04-17,113.860001,118.709999,113.500000,118.580002,117.934532,1908200
2020-04-20,116.459999,119.019997,115.389999,117.000000,116.363129,1097100
2020-04-21,113.529999,115.790001,111.580002,112.139999,111.529587,1502600
2020-04-22,113.489998,114.230003,109.070000,109.260002,108.665260,1602500
2020-04-23,109.839996,113.900002,109.610001,112.989998,112.374954,3186300
2020-04-24,114.510002,117.089996,113.110001,116.449997,115.816116,1475900
2020-04-27,117.199997,118.540001,116.410004,117.489998,116.850456,1468900
2020-04-28,118.800003,119.500000,114.529999,114.739998,114.115433,1210100
2020-04-29,116.769997,123.010002,116.660004,120.860001,120.202126,1383300
2020-04-30,120.000000,123.099998,118.129997,119.699997,119.048431,1713600
2020-05-01,117.599998,118.339996,115.599998,116.250000,115.617218,1507300
2020-05-04,115.410004,115.879997,113.300003,114.070000,113.449081,1353900
2020-05-05,115.550003,120.070000,115.540001,118.019997,117.377579,1071900
2020-05-06,118.800003,119.809998,115.610001,115.879997,115.249229,820800
2020-05-07,117.839996,120.629997,117.000000,119.400002,118.750069,1520300
