Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,62.599998,62.740002,55.340000,56.490002,54.439220,6277600
2020-03-12,52.150002,52.150002,39.939999,45.950001,44.281860,12651200
2020-03-13,50.290001,52.320000,44.619999,51.279999,49.418358,9208100
2020-03-16,44.389999,44.779999,38.000000,38.770000,37.362514,7116800
2020-03-17,39.810001,41.950001,35.299999,38.630001,37.227600,8052300
2020-03-18,35.990002,36.820000,24.270000,33.220001,32.014004,8833800
2020-03-19,32.849998,42.470001,30.750000,40.919998,39.434464,7698400
2020-03-20,42.610001,46.450001,41.349998,42.419998,40.880009,11125500
2020-03-23,40.790001,45.840000,38.070000,43.490002,41.911167,7627100
2020-03-24,46.529999,48.709999,42.840000,45.369999,43.722912,7375700
2020-03-25,45.650002,48.799999,42.840000,46.160000,44.484238,8434200
2020-03-26,47.299999,50.779999,44.560001,50.410000,48.579945,7642000
2020-03-27,47.520000,50.520000,45.900002,49.700001,47.895718,4939200
2020-03-30,48.650002,49.360001,45.029999,47.180000,45.467205,5214200
2020-03-31,46.680000,47.290001,44.529999,45.779999,44.118027,6286900
2020-04-01,42.889999,43.250000,38.880001,40.599998,39.126080,5002900
2020-04-02,40.259998,42.099998,37.570000,38.790001,37.381794,3825400
2020-04-03,37.779999,39.299999,36.230000,37.259998,35.907333,5650000
2020-04-06,40.990002,42.980000,40.000000,42.509998,40.966736,5405200
2020-04-07,44.790001,48.209999,44.290001,44.400002,42.788128,5039500
2020-04-08,45.389999,52.740002,44.490002,51.590000,49.717106,5030400
2020-04-09,54.090000,58.000000,53.980000,56.599998,54.545223,7865200
2020-04-13,56.630001,57.000000,51.700001,52.480000,50.574799,3596100
2020-04-14,53.430000,55.439999,52.930000,53.349998,51.413208,3245700
2020-04-15,50.570000,51.820000,48.000000,48.529999,46.768192,3127800
2020-04-16,49.009998,49.099998,46.660000,47.240002,45.525028,2492900
2020-04-17,49.570000,50.000000,48.090000,49.099998,47.317497,4518200
2020-04-20,47.330002,48.230000,45.259998,45.380001,43.732552,2844600
2020-04-21,42.570000,44.220001,42.020000,43.730000,42.142448,3127900
2020-04-22,45.279999,45.480000,43.840000,44.290001,42.682125,2260800
2020-04-23,44.700001,45.310001,43.040001,43.110001,41.544960,3409900
2020-04-24,43.150002,44.139999,42.650002,44.060001,42.460472,3339800
2020-04-27,44.320000,46.490002,44.250000,45.939999,44.272221,3253000
2020-04-28,48.400002,49.349998,46.480000,49.060001,47.278954,3697000
2020-04-29,51.200001,52.970001,49.189999,52.540001,50.632622,4084100
2020-04-30,49.759998,51.529999,49.610001,51.230000,49.370174,3994700
2020-05-01,48.759998,48.759998,46.950001,47.330002,45.611763,3325700
2020-05-04,46.580002,48.389999,45.750000,48.320000,46.565819,2199000
2020-05-05,49.169998,50.110001,48.020000,48.200001,46.450172,4909500
2020-05-06,48.299999,48.490002,45.220001,45.320000,43.674725,3521800
2020-05-07,43.549999,46.889999,41.310001,42.000000,40.475258,10992400
2020-05-08,42.160000,44.779999,40.750000,44.549999,42.932682,6798900
2020-05-11,43.880001,45.049999,42.000000,42.060001,40.533077,5063400
2020-05-12,42.130001,42.419998,38.980000,39.770000,38.326214,7700800
2020-05-13,39.110001,39.869999,37.509998,37.959999,36.581921,6717000
2020-05-14,36.799999,40.400002,36.080002,40.340000,38.875523,5266400
2020-05-15,39.779999,40.930000,39.430000,40.650002,39.174267,7250400
2020-05-18,42.209999,45.610001,42.209999,45.130001,44.154213,5163000
2020-05-19,45.119999,46.150002,43.540001,45.200001,44.222698,3241700
2020-05-20,45.180000,45.990002,44.639999,45.750000,44.760803,3423100
2020-05-21,45.750000,46.860001,45.360001,46.419998,45.416317,3393900
2020-05-22,46.439999,47.860001,46.209999,47.820000,46.786045,2387400
2020-05-26,52.099998,52.990002,50.020000,51.119999,50.014694,5301800
2020-05-27,53.259998,53.970001,51.160000,51.889999,50.768047,4426300
2020-05-28,52.520000,52.820000,50.740002,51.340000,50.229939,3907600
2020-05-29,50.369999,51.549999,49.169998,50.669998,49.574425,7484100
2020-06-01,50.459999,53.439999,50.290001,53.070000,51.922535,3817800
2020-06-02,53.869999,55.160000,53.380001,54.779999,53.595558,3958600
2020-06-03,55.740002,59.340000,55.490002,58.970001,57.694969,3951600
2020-06-04,58.470001,58.970001,57.220001,58.709999,57.440586,3395600
2020-06-05,63.000000,64.690002,60.849998,61.599998,60.268097,6457100
2020-06-08,62.820000,63.209999,61.009998,61.650002,60.317020,4718100
2020-06-09,59.340000,61.259998,58.529999,59.599998,58.311340,4256000
2020-06-10,58.950001,58.950001,55.459999,55.770000,54.564152,3952400
2020-06-11,51.349998,54.139999,50.750000,51.340000,50.229939,5475500
2020-06-12,54.930000,55.470001,51.990002,55.240002,54.045612,3748100
2020-06-15,52.770000,56.360001,52.450001,56.119999,54.906586,3187500
2020-06-16,59.720001,59.770000,56.369999,57.639999,56.393723,2695100
2020-06-17,58.220001,58.419998,55.810001,56.020000,54.808750,2681900
2020-06-18,55.049999,56.360001,54.810001,55.810001,54.603291,2115200
2020-06-19,56.900002,56.900002,50.180000,51.000000,49.897289,11173700
2020-06-22,51.959999,52.660000,50.590000,51.380001,50.269073,3795900
2020-06-23,51.810001,52.349998,50.990002,51.480000,50.366913,1944300
2020-06-24,50.299999,50.720001,47.180000,49.380001,48.312317,3551300
2020-06-25,48.910000,50.250000,48.279999,50.209999,49.124371,2619500
2020-06-26,50.080002,50.680000,49.419998,49.740002,48.664536,3829800
2020-06-29,50.500000,51.310001,49.160000,51.259998,50.151669,1826400
2020-06-30,51.369999,52.480000,50.700001,51.750000,50.631073,2983100
2020-07-01,52.189999,54.099998,51.669998,53.639999,52.480206,2569200
2020-07-02,54.889999,55.250000,52.380001,52.630001,51.492046,1855200
2020-07-06,54.310001,54.330002,52.060001,52.310001,51.178967,1447200
2020-07-07,51.470001,51.470001,49.880001,49.950001,48.869995,2267600
2020-07-08,50.020000,50.450001,49.290001,50.029999,48.948265,2562200
2020-07-09,49.740002,49.900002,48.040001,49.200001,48.136211,2291300
2020-07-10,49.049999,50.599998,48.990002,50.549999,49.457016,2452900
