Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,68.620003,69.790001,67.000000,67.360001,66.506012,2911700
2020-03-12,63.470001,66.129997,61.980000,62.020000,61.233711,4430500
2020-03-13,64.150002,65.260002,61.009998,65.150002,64.324036,3102000
2020-03-16,57.849998,62.599998,57.799999,58.740002,57.995300,2589400
2020-03-17,60.189999,62.230000,58.000000,61.770000,60.986885,3161900
2020-03-18,59.360001,61.290001,56.959999,60.750000,59.979813,2262500
2020-03-19,60.090000,61.490002,57.700001,58.009998,57.274548,2202300
2020-03-20,58.599998,59.360001,52.849998,54.939999,54.243469,3215000
2020-03-23,55.000000,57.560001,52.549999,55.860001,55.151810,2307200
2020-03-24,57.599998,63.669998,57.560001,63.090000,62.290150,2687300
2020-03-25,63.630001,67.290001,61.270000,64.400002,63.583538,2156500
2020-03-26,64.730003,66.019997,62.580002,65.199997,64.373390,2004600
2020-03-27,63.570000,66.699997,62.389999,65.110001,64.284538,1515700
2020-03-30,65.519997,67.339996,63.860001,66.970001,66.120956,1482400
2020-03-31,66.190002,67.610001,65.959999,66.720001,65.874123,1667700
2020-04-01,64.949997,67.550003,64.010002,65.480003,64.649849,1604200
2020-04-02,65.870003,67.959999,65.320000,67.699997,66.841698,2073700
2020-04-03,67.230003,68.440002,66.349998,67.099998,66.249306,1381600
2020-04-06,68.730003,69.660004,68.029999,69.209999,68.332558,1846200
2020-04-07,70.199997,71.860001,70.199997,70.680000,69.783920,1913800
2020-04-08,71.050003,73.000000,70.190002,72.470001,71.551224,1673300
2020-04-09,72.620003,73.470001,71.000000,71.480003,70.573784,1523800
2020-04-13,71.349998,71.680000,69.699997,70.550003,69.655571,985600
2020-04-14,71.279999,71.849998,70.230003,70.620003,69.724686,2195900
2020-04-15,69.870003,70.180000,68.570000,68.739998,67.868515,1625600
2020-04-16,68.919998,70.239998,67.559998,69.949997,69.063179,2049400
2020-04-17,71.599998,71.930000,70.129997,71.739998,70.830482,1523900
2020-04-20,70.970001,71.720001,70.160004,70.669998,69.774048,878600
2020-04-21,69.820000,70.419998,69.160004,69.669998,68.786728,1132300
2020-04-22,70.779999,70.779999,69.000000,70.370003,69.477852,1337400
2020-04-23,70.349998,71.730003,69.709999,70.220001,69.329750,1293800
2020-04-24,70.489998,72.070000,69.510002,71.930000,71.018074,1195000
2020-04-27,72.209999,72.769997,71.680000,72.290001,71.373512,1102700
2020-04-28,72.959999,73.230003,71.750000,71.919998,71.008202,1023900
2020-04-29,73.000000,73.000000,71.110001,72.489998,71.570969,1253700
2020-04-30,72.050003,72.489998,70.839996,71.610001,70.702133,2000400
2020-05-01,71.000000,71.750000,70.230003,71.360001,70.455299,1214400
2020-05-04,70.669998,71.489998,69.540001,71.419998,70.514534,1665400
2020-05-05,72.180000,74.540001,72.010002,72.900002,71.975777,1665800
2020-05-06,71.910004,73.379997,71.139999,72.739998,71.817802,1518400
2020-05-07,73.820000,75.070000,73.129997,74.379997,73.437012,1108500
2020-05-08,74.910004,75.559998,74.070000,74.830002,73.881310,1009200
2020-05-11,74.059998,75.489998,73.820000,75.080002,74.128136,1252400
2020-05-12,75.309998,75.410004,73.570000,73.570000,72.637283,1166800
2020-05-13,73.449997,74.419998,72.339996,73.300003,72.370712,1251100
2020-05-14,72.540001,73.000000,71.070000,72.980003,72.054764,1292700
2020-05-15,72.309998,73.470001,71.290001,71.510002,70.603401,4568400
2020-05-18,73.180000,73.809998,72.349998,73.690002,72.755760,2126700
2020-05-19,74.040001,74.040001,71.849998,71.919998,71.008202,1518000
2020-05-20,72.809998,73.900002,72.459999,72.739998,71.817802,1451200
2020-05-21,72.279999,72.889999,72.059998,72.190002,71.274780,886300
2020-05-22,72.059998,72.250000,71.089996,72.059998,71.146423,900000
2020-05-26,73.199997,74.470001,72.449997,73.669998,72.736008,1117100
2020-05-27,75.000000,75.459999,74.010002,75.379997,74.424332,1192800
2020-05-28,75.500000,76.410004,75.129997,75.660004,74.700790,1002500
2020-05-29,75.010002,76.500000,74.419998,76.370003,75.923599,2016100
2020-06-01,76.000000,76.360001,73.629997,75.589996,75.148148,853700
2020-06-02,76.190002,77.190002,76.070000,77.160004,76.708977,1186900
2020-06-03,77.750000,78.730003,77.320000,78.419998,77.961609,1290200
2020-06-04,78.339996,78.989998,77.239998,77.610001,77.156349,1144700
2020-06-05,78.750000,78.900002,77.820000,77.919998,77.464531,1318600
2020-06-08,77.639999,78.900002,77.430000,77.919998,77.464531,1069000
2020-06-09,77.400002,78.440002,76.790001,78.180000,77.723015,1209200
2020-06-10,78.610001,78.610001,77.559998,77.910004,77.454597,1414000
2020-06-11,77.529999,77.720001,73.489998,73.540001,73.110138,1698500
2020-06-12,74.400002,75.330002,72.290001,73.570000,73.139961,1024600
2020-06-15,72.139999,74.430000,71.940002,74.180000,73.746399,1247900
2020-06-16,75.629997,77.360001,73.540001,73.980003,73.547569,1336800
2020-06-17,74.500000,75.050003,73.550003,73.980003,73.547569,1313100
2020-06-18,74.080002,74.750000,73.410004,73.620003,73.189674,950800
2020-06-19,74.480003,74.739998,72.419998,73.550003,73.120079,2280100
2020-06-22,73.110001,75.279999,72.129997,74.580002,74.144058,1841700
2020-06-23,75.440002,76.070000,74.599998,75.430000,74.989090,1055000
2020-06-24,75.000000,75.470001,73.489998,73.620003,73.189674,1289300
2020-06-25,73.449997,74.080002,72.300003,72.989998,72.563347,1233000
2020-06-26,72.839996,74.010002,72.580002,73.540001,73.110138,2021800
2020-06-29,74.120003,75.070000,73.690002,74.300003,73.865700,872600
2020-06-30,74.620003,76.360001,74.430000,76.040001,75.595520,1124300
2020-07-01,76.699997,77.779999,75.099998,76.190002,75.744652,1310900
2020-07-02,76.699997,77.529999,76.309998,77.150002,76.699036,830600
2020-07-06,77.949997,78.410004,76.790001,77.239998,76.788506,888200
2020-07-07,75.699997,77.580002,75.150002,77.220001,76.768623,1234900
2020-07-08,77.059998,77.800003,76.089996,76.459999,76.013069,779600
2020-07-09,76.680000,77.290001,75.910004,77.040001,76.589676,728800
2020-07-10,77.320000,77.930000,76.010002,77.580002,77.126526,622500
2020-07-13,78.290001,78.580002,77.059998,77.230003,76.778572,801100
2020-07-14,77.440002,78.360001,76.730003,78.120003,77.663368,888600
2020-07-15,79.019997,80.029999,78.239998,79.830002,79.363373,970500
2020-07-16,79.889999,80.190002,79.029999,79.139999,78.677399,748100
2020-07-17,79.570000,79.989998,79.330002,79.629997,79.164536,1371600
2020-07-20,79.379997,80.010002,78.930000,79.419998,78.955765,679100
2020-07-21,79.589996,80.480003,79.230003,79.860001,79.393196,910100
2020-07-22,79.959999,80.139999,79.339996,79.510002,79.045242,560200
2020-07-23,79.870003,80.500000,79.489998,80.389999,79.920097,931800
2020-07-24,80.339996,80.790001,80.029999,80.190002,79.721268,576800
2020-07-27,80.110001,81.169998,79.690002,81.080002,80.606064,897300
2020-07-28,81.050003,81.129997,79.410004,79.449997,78.985588,612700
2020-07-29,81.500000,83.940002,80.989998,83.820000,83.330048,1366900
2020-07-30,83.500000,83.790001,82.080002,83.019997,82.534721,921200
2020-07-31,82.870003,84.900002,82.650002,84.510002,84.016014,2044600
2020-08-03,84.349998,85.879997,84.309998,85.830002,85.328300,2019700
2020-08-04,86.000000,87.650002,84.209999,86.839996,86.332390,1803800
2020-08-05,81.690002,85.980003,81.510002,84.089996,83.598465,2043800
2020-08-06,84.540001,85.070000,83.970001,84.529999,84.035896,1154800
2020-08-07,84.690002,85.709999,84.500000,85.449997,84.950516,1169300
2020-08-10,84.989998,86.029999,84.690002,85.190002,84.692039,1283000
2020-08-11,85.559998,86.669998,85.190002,85.690002,85.189117,1397600
2020-08-12,86.519997,87.000000,85.959999,86.150002,85.646431,995700
2020-08-13,85.940002,86.199997,85.139999,85.980003,85.477425,1194700
2020-08-14,86.180000,87.139999,85.309998,86.099998,85.596718,676100
2020-08-17,86.269997,86.980003,86.120003,86.500000,85.994377,736000
2020-08-18,86.459999,87.160004,86.260002,86.839996,86.332390,1075900
2020-08-19,86.980003,87.739998,86.839996,87.169998,86.660461,642700
2020-08-20,86.510002,87.180000,86.320000,86.860001,86.352280,906100
2020-08-21,86.739998,86.949997,86.059998,86.290001,85.785606,1232600
2020-08-24,86.910004,87.250000,86.419998,87.139999,86.630638,845600
2020-08-25,87.449997,87.639999,86.900002,87.440002,86.928886,621600
2020-08-26,87.040001,87.620003,86.709999,87.550003,87.038246,848700
2020-08-27,87.830002,88.129997,87.260002,87.500000,86.988533,1068400
2020-08-28,88.040001,88.970001,87.470001,88.879997,88.360466,699700
2020-08-31,88.830002,89.120003,88.000000,88.389999,87.873329,900900
2020-09-01,88.739998,89.750000,87.760002,89.680000,89.155792,778000
2020-09-02,89.580002,91.220001,89.580002,90.769997,90.239418,1284800
2020-09-03,90.889999,91.000000,87.930000,88.550003,88.032402,970600
2020-09-04,89.000000,89.400002,86.709999,87.800003,87.286781,866300
2020-09-08,87.680000,87.930000,86.230003,86.459999,85.954613,1463100
2020-09-09,87.669998,90.199997,87.239998,89.550003,89.026558,1011600
2020-09-10,89.519997,89.820000,88.540001,88.610001,88.092049,1096300
2020-09-11,88.930000,90.639999,88.930000,90.360001,89.831818,1569800
2020-09-14,90.800003,91.849998,90.690002,91.209999,90.676849,1339500
2020-09-15,91.250000,93.580002,91.029999,93.300003,92.754639,1372300
2020-09-16,95.120003,95.120003,91.300003,91.519997,90.985031,1112500
2020-09-17,90.699997,92.790001,90.360001,92.379997,91.840004,1176100
2020-09-18,93.660004,93.790001,90.690002,91.320000,90.786209,2407500
2020-09-21,89.970001,90.360001,87.300003,88.330002,87.813683,1008700
