Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,191.779999,191.779999,182.839996,184.100006,184.100006,661000
2020-03-12,172.220001,182.479996,166.220001,167.050003,167.050003,1081800
2020-03-13,177.419998,185.619995,166.139999,184.479996,184.479996,1024900
2020-03-16,164.199997,181.190002,163.009995,173.919998,173.919998,740400
2020-03-17,177.190002,190.449997,172.220001,183.270004,183.270004,1050700
2020-03-18,175.970001,184.929993,161.009995,176.809998,176.809998,669900
2020-03-19,176.240005,188.490005,168.960007,177.419998,177.419998,679600
2020-03-20,178.440002,181.139999,170.470001,173.460007,173.460007,811700
2020-03-23,173.570007,174.009995,154.389999,162.360001,162.360001,635400
2020-03-24,169.160004,180.949997,167.940002,180.679993,180.679993,732700
2020-03-25,177.820007,185.330002,173.649994,176.800003,176.800003,622600
2020-03-26,178.160004,192.720001,176.070007,191.419998,191.419998,532600
2020-03-27,185.059998,189.229996,181.710007,185.360001,185.360001,499100
2020-03-30,186.929993,189.119995,181.740005,188.139999,188.139999,538400
2020-03-31,187.470001,190.639999,181.240005,182.050003,182.050003,505100
2020-04-01,176.580002,182.839996,173.000000,182.309998,182.309998,579800
2020-04-02,180.800003,189.740005,178.520004,186.029999,186.029999,443600
2020-04-03,183.710007,186.789993,175.990005,179.940002,179.940002,591100
2020-04-06,186.820007,189.690002,183.070007,188.889999,188.889999,682400
2020-04-07,193.949997,196.160004,189.690002,190.080002,190.080002,574100
2020-04-08,190.410004,197.270004,187.279999,196.080002,196.080002,432300
2020-04-09,196.330002,199.210007,192.199997,195.929993,195.929993,605800
2020-04-13,193.830002,194.690002,185.990005,187.649994,187.649994,436000
2020-04-14,189.669998,195.929993,189.130005,193.649994,193.649994,475300
2020-04-15,192.639999,193.160004,188.729996,189.410004,189.410004,546100
2020-04-16,191.619995,194.240005,189.020004,192.960007,192.960007,585200
2020-04-17,196.720001,199.679993,195.389999,197.509995,197.509995,362800
2020-04-20,195.899994,196.779999,192.039993,194.330002,194.330002,332200
2020-04-21,190.830002,191.360001,184.210007,185.389999,185.389999,488500
2020-04-22,187.460007,191.210007,185.789993,190.339996,190.339996,448800
2020-04-23,190.750000,194.630005,190.309998,190.770004,190.770004,310800
2020-04-24,192.229996,192.970001,188.119995,191.320007,191.320007,381500
2020-04-27,192.460007,196.679993,189.679993,195.009995,195.009995,538100
2020-04-28,187.000000,192.979996,182.050003,184.110001,184.110001,897200
2020-04-29,187.149994,197.940002,184.500000,192.649994,192.649994,707500
2020-04-30,191.070007,191.520004,186.009995,187.000000,187.000000,560600
2020-05-01,184.389999,184.500000,177.320007,178.080002,178.080002,605300
2020-05-04,177.619995,181.029999,177.330002,180.429993,180.429993,453700
2020-05-05,182.529999,184.800003,181.259995,181.889999,181.889999,452900
2020-05-06,183.039993,186.899994,182.630005,185.029999,185.029999,385900
2020-05-07,187.550003,189.729996,185.729996,185.979996,185.979996,437900
2020-05-08,188.419998,188.419998,185.139999,186.979996,186.979996,454800
2020-05-11,185.449997,190.740005,185.449997,189.309998,189.309998,352200
2020-05-12,190.279999,190.279999,182.440002,182.479996,182.479996,409200
2020-05-13,182.869995,183.610001,177.100006,178.800003,178.800003,483500
2020-05-14,177.070007,180.619995,175.830002,180.279999,180.279999,881400
2020-05-15,180.250000,182.610001,176.660004,178.460007,178.460007,1183900
2020-05-18,182.059998,189.240005,182.059998,188.240005,188.240005,656900
2020-05-19,188.240005,188.240005,183.839996,183.990005,183.990005,501900
2020-05-20,185.770004,187.229996,183.639999,185.259995,185.259995,435200
2020-05-21,185.179993,188.630005,184.080002,185.259995,185.259995,400900
2020-05-22,186.240005,188.169998,185.059998,186.679993,186.679993,351100
2020-05-26,190.990005,194.160004,189.990005,193.080002,193.080002,587600
2020-05-27,195.770004,199.139999,193.520004,198.889999,198.889999,598000
2020-05-28,200.419998,201.380005,197.009995,197.960007,197.960007,452800
2020-05-29,197.619995,200.399994,195.850006,199.850006,199.850006,1211900
2020-06-01,199.429993,201.789993,197.059998,199.669998,199.669998,310100
2020-06-02,200.809998,203.330002,199.570007,202.839996,202.839996,408400
2020-06-03,203.750000,204.740005,200.509995,201.429993,201.429993,285300
2020-06-04,200.389999,203.559998,200.389999,202.389999,202.389999,286800
2020-06-05,206.000000,209.759995,203.660004,208.929993,208.929993,505500
2020-06-08,208.470001,210.899994,207.789993,208.220001,208.220001,406000
2020-06-09,206.589996,206.789993,196.800003,197.380005,197.380005,619500
2020-06-10,198.429993,198.429993,192.779999,194.559998,194.559998,640300
2020-06-11,190.589996,190.589996,181.220001,181.550003,181.550003,669200
2020-06-12,186.899994,189.479996,181.539993,185.559998,185.559998,469000
2020-06-15,182.070007,189.309998,180.720001,188.119995,188.119995,538000
2020-06-16,193.259995,194.000000,188.330002,189.410004,189.410004,351700
2020-06-17,189.410004,190.399994,187.339996,188.500000,188.500000,383500
2020-06-18,186.779999,203.800003,184.660004,193.600006,193.600006,1198000
2020-06-19,194.190002,195.000000,187.800003,190.369995,190.369995,1940900
2020-06-22,190.059998,190.059998,184.279999,185.550003,185.550003,1121500
2020-06-23,187.229996,187.750000,185.050003,185.570007,185.570007,1122200
2020-06-24,184.889999,184.889999,176.850006,177.360001,177.360001,768600
2020-06-25,176.300003,176.429993,171.460007,176.160004,176.160004,1103900
2020-06-26,176.160004,176.809998,171.380005,174.759995,174.759995,2124900
2020-06-29,176.690002,176.820007,173.809998,176.619995,176.619995,623100
2020-06-30,176.589996,181.520004,176.440002,180.399994,180.399994,828700
2020-07-01,180.470001,182.610001,179.759995,180.149994,180.149994,468500
2020-07-02,182.500000,183.809998,180.699997,180.820007,180.820007,438100
2020-07-06,182.889999,184.949997,182.759995,184.360001,184.360001,371300
2020-07-07,182.949997,188.660004,182.460007,185.339996,185.339996,814700
2020-07-08,186.029999,187.470001,183.789993,185.050003,185.050003,434000
2020-07-09,184.270004,190.110001,182.750000,188.630005,188.630005,639700
2020-07-10,188.639999,189.500000,185.089996,188.750000,188.750000,411200
2020-07-13,191.100006,196.449997,191.000000,193.270004,193.270004,1000900
2020-07-14,192.869995,198.270004,192.619995,198.070007,198.070007,468800
2020-07-15,211.509995,239.740005,209.669998,220.800003,220.800003,1799300
2020-07-16,222.449997,227.669998,220.050003,224.039993,224.039993,944400
2020-07-17,225.130005,227.539993,224.089996,226.889999,226.889999,550200
2020-07-20,226.320007,229.500000,225.100006,227.059998,227.059998,493300
2020-07-21,226.000000,226.970001,221.050003,222.820007,222.820007,807400
2020-07-22,224.089996,226.899994,223.029999,223.839996,223.839996,556000
2020-07-23,224.410004,228.649994,224.179993,226.380005,226.380005,622600
2020-07-24,225.320007,225.779999,220.360001,223.050003,223.050003,406600
2020-07-27,223.070007,227.690002,221.880005,227.449997,227.449997,559000
2020-07-28,226.539993,229.839996,220.350006,223.490005,223.490005,836100
2020-07-29,224.190002,225.500000,216.029999,216.520004,216.520004,686100
2020-07-30,214.210007,215.229996,211.740005,212.759995,212.759995,665900
2020-07-31,212.309998,214.550003,210.720001,213.149994,213.149994,459100
2020-08-03,214.179993,216.389999,212.449997,213.050003,213.050003,431700
2020-08-04,212.009995,212.009995,208.759995,210.100006,210.100006,396000
2020-08-05,211.460007,212.880005,210.410004,211.179993,211.179993,411000
2020-08-06,211.169998,212.960007,208.399994,210.639999,210.639999,390200
2020-08-07,210.639999,212.850006,209.860001,212.339996,212.339996,418000
2020-08-10,212.649994,213.539993,211.889999,212.710007,212.710007,321300
2020-08-11,213.860001,215.110001,212.820007,213.639999,213.639999,360600
2020-08-12,215.729996,216.929993,211.949997,215.210007,215.210007,390900
2020-08-13,214.009995,217.479996,213.130005,217.000000,217.000000,482800
2020-08-14,216.350006,217.000000,214.740005,215.399994,215.399994,299300
2020-08-17,216.910004,217.070007,215.009995,215.679993,215.679993,297400
2020-08-18,215.800003,216.169998,213.199997,215.059998,215.059998,294500
2020-08-19,216.389999,219.419998,215.080002,216.949997,216.949997,431200
2020-08-20,215.289993,215.699997,212.139999,214.729996,214.729996,303200
2020-08-21,214.449997,217.970001,212.300003,216.240005,216.240005,1083200
2020-08-24,217.729996,219.889999,214.039993,215.020004,215.020004,742200
2020-08-25,215.169998,219.089996,214.649994,216.139999,216.139999,478700
